model,total_elapsed_time,P-1,S-1,E-1,E-2,E-3,E-4,E-5,E-6,E-7,E-8,E-9,E-10,E-11,E-12,E-13,A-1,D-1,P-2,P-3,D-2,D-3,D-4,A-2,A-3,A-4,G-1,G-2,D-5,D-6,D-7,F-1,P-4,G-3,T-1,T-2,D-8,D-9,F-2,G-4,T-3,D-11,D-12,B-1,G-6,G-7,P-7,R-1,A-5,A-6,A-7,D-13,P-2,A-8,A-9,F-3,M-6,M-1,M-2,S-2,P-10,T-4,T-5,F-7,M-3,M-4,M-5,P-15,C-1,C-2,T-12,T-13,F-4,F-5,D-14,T-9,P-14,T-8,P-11,D-15,D-16,M-7,F-8
2021-08-01_10.18.56,10h:59m:54s.655,0h:07m:58s.540,0h:07m:32s.248,0h:08m:08s.33,0h:08m:25s.594,0h:08m:41s.927,0h:08m:07s.24,0h:07m:54s.177,0h:07m:53s.736,0h:08m:02s.348,0h:08m:05s.170,0h:08m:08s.811,0h:08m:03s.29,0h:08m:13s.604,0h:08m:42s.969,0h:08m:05s.166,0h:08m:09s.34,0h:08m:18s.266,0h:08m:13s.853,0h:08m:12s.503,0h:08m:12s.531,0h:08m:15s.814,0h:08m:14s.630,0h:08m:05s.944,0h:08m:02s.351,0h:08m:08s.619,0h:08m:06s.740,0h:08m:15s.285,0h:08m:17s.304,0h:08m:13s.685,0h:08m:11s.705,0h:08m:09s.596,0h:08m:15s.895,0h:08m:15s.382,0h:07m:48s.212,0h:08m:19s.963,0h:08m:04s.535,0h:08m:05s.339,0h:07m:28s.829,0h:07m:49s.130,0h:07m:50s.713,0h:08m:13s.841,0h:05m:05s.554,0h:08m:02s.644,0h:08m:09s.610,0h:07m:28s.799,0h:08m:09s.989,0h:08m:11s.78,0h:07m:50s.147,0h:08m:00s.832,0h:07m:56s.675,0h:08m:11s.856,0h:08m:13s.853,0h:08m:08s.888,0h:07m:53s.796,0h:08m:12s.72,0h:08m:20s.497,0h:08m:23s.225,0h:07m:34s.840,0h:08m:10s.205,0h:08m:42s.304,0h:08m:21s.816,0h:08m:31s.972,0h:08m:05s.273,0h:08m:16s.673,0h:08m:00s.874,0h:08m:22s.826,0h:08m:45s.416,0h:08m:23s.720,0h:07m:58s.451,0h:08m:09s.152,0h:08m:07s.67,0h:08m:06s.264,0h:08m:06s.764,0h:08m:12s.143,0h:04m:42s.130,0h:09m:18s.753,0h:07m:14s.727,0h:08m:14s.878,0h:07m:52s.461,0h:07m:33s.901,0h:07m:25s.29,0h:07m:55s.389
