model,total_elapsed_time,P-1,S-1,E-1,E-2,E-3,E-4,E-5,E-6,E-7,E-8,E-9,E-10,E-11,E-12,E-13,A-1,D-1,P-2,P-3,D-2,D-3,D-4,A-2,A-3,A-4,G-1,G-2,D-5,D-6,D-7,F-1,P-4,G-3,T-1,T-2,D-8,D-9,F-2,G-4,T-3,D-11,D-12,B-1,G-6,G-7,P-7,R-1,A-5,A-6,A-7,D-13,P-2,A-8,A-9,F-3,M-6,M-1,M-2,S-2,P-10,T-4,T-5,F-7,M-3,M-4,M-5,P-15,C-1,C-2,T-12,T-13,F-4,F-5,D-14,T-9,P-14,T-8,P-11,D-15,D-16,M-7,F-8
ESN_COLAB,8h:30m:36s.307,0h:09m:39s.234,0h:05m:53s.974,0h:04m:57s.368,0h:08m:49s.834,0h:05m:33s.685,0h:09m:47s.292,0h:06m:12s.630,0h:09m:17s.393,0h:05m:39s.728,0h:04m:46s.491,0h:06m:06s.477,0h:09m:04s.621,0h:06m:18s.738,0h:09m:06s.466,0h:06m:19s.052,0h:08m:57s.619,0h:05m:52s.710,0h:08m:42s.564,0h:05m:43s.529,0h:08m:30s.583,0h:06m:42s.836,0h:09m:35s.952,0h:05m:53s.380,0h:08m:30s.356,0h:06m:41s.553,0h:05m:05s.728,0h:05m:44s.032,0h:08m:39s.987,0h:05m:39s.625,0h:09m:50s.860,0h:07m:24s.369,0h:05m:35s.532,0h:08m:34s.983,0h:06m:49s.260,0h:05m:51s.337,0h:10m:12s.894,0h:06m:56s.936,0h:05m:16s.192,0h:04m:58s.453,0h:08m:40s.212,0h:06m:39s.172,0h:02m:00s.773,0h:06m:11s.531,0h:08m:45s.691,0h:05m:43s.989,0h:09m:17s.551,0h:06m:23s.738,0h:02m:25s.474,0h:02m:16s.853,0h:06m:50s.674,0h:04m:34s.053,0h:08m:42s.564,0h:02m:45s.344,0h:02m:51s.871,0h:14m:46s.739,0h:04m:21s.099,0h:12m:31s.282,0h:07m:15s.151,0h:03m:01s.369,0h:06m:37s.868,0h:03m:45s.370,0h:03m:59s.297,0h:03m:40s.018,0h:03m:06s.101,0h:03m:12s.323,0h:02m:57s.843,0h:09m:47s.954,0h:03m:32s.598,0h:01m:49s.098,0h:02m:04s.615,0h:02m:04s.092,0h:02m:52s.246,0h:03m:09s.193,0h:07m:25s.000,0h:01m:29s.000,0h:06m:32s.728,0h:01m:50s.131,0h:11m:41s.278,0h:08m:23s.992,0h:02m:45s.458,0h:03m:39s.109,0h:08m:41s.575
